Airport Name,City,Country,3 Char Code,Identifier,Lat,Long,rand1,rand2,rand3
Guanambi Airport,Guanambi,Brazil,GNM,SNGI,-14.20820045,-42.74610138,1815,-3,S
Tsletsi Airport,Djelfa,Algeria,QDJ,DAFI,34.6657,3.351,3753,1,U
Nzagi Airport,Nzagi,Angola,NZA,FNZG,-7.716939926,21.35820007,2431,1,U
Catoca Airport,Catoca,Angola,\N,\N,-9.433017,20.311189,500,1,U
Lucapa Airport,Lucapa,Angola,LBZ,FNLK,-8.445727348,20.73208618,3029,1,U
Kapanda Airport,Kapanda,Angola,KNP,FNCP,-9.771944,15.456111,500,1,U
Am Timan Airport,Am Timan,Chad,AMC,FTTN,11.0340004,20.27400017,1420,1,U
Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,HEOW,22.58569908,28.71660042,859,2,U
Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,39.40190125,-77.98459625,565,-5,A
Awassa Airport,Awasa,Ethiopia,AWA,HALA,7.066999912,38.5,5450,3,U
Wilwal International Airport,Jijiga,Ethiopia,JIJ,HAJJ,9.3325,42.9121,5954,3,U
Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,HAMA,10.7254,38.7415,8405,3,U
Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,HADM,10.35000038,37.71699905,8136,3,U
Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,HADT,11.96700001,38,8490,3,U
Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,HAHM,8.7163,39.0059,6201,3,U
Robe Airport,Goba,Ethiopia,GOB,HAGB,7.1160634,40.0463033,7892,3,U
Mayumba Airport,Mayumba,Gabon,MYB,FOOY,-3.4584198,10.67407608,13,1,U
Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,HKMS,-1.406111,35.008057,5200,3,U
Lewa Airport,Lewa,Kenya,\N,\N,0.1955,37.4699,2000,3,U
Meru Mulika Airport,Meru National Park,Kenya,\N,HKMK,0.229567,38.171412,2230,3,U
Rumbek Airport,Rumbek,Sudan,RBX,HSMK,6.824999809,29.66900063,1378,3,U
Yei Airport,Yei,Sudan,\N,HSYE,4.130281601,30.72807312,2000,3,U
Cape Palmas Airport,Greenville,Liberia,CPA,GLCP,4.379020214,-7.696949959,20,0,U
Ambatomainty Airport,Ambatomainty,Madagascar,AMY,\N,-17.1667,47.1833,500,3,U
Kyoto,Kyoto,Japan,UKY,\N,35.016667,135.766667,262,9,N
Ecuvillens Airport,Ecuvillens,Switzerland,\N,LSGE,46.75500107,7.076109886,2293,1,E
Andermatt,Andermatt,Switzerland,\N,\N,46.63889,8.58889,4747,1,E
Wohlen Airfield,Wohlen bei Bern,Switzerland,\N,\N,46.96694,7.35806,1795,1,E
Bazaruto Island Airport,Bazaruto Island,Mozambique,BZB,\N,-21.542778,35.473056,500,2,U
Benguera Island Airport,Benguera Island,Mozambique,BCW,\N,-21.849167,35.436944,50,2,U
Inhaca Airport,Inhaca,Mozambique,\N,FQIA,-25.9971447,32.92935181,10,2,U
Indigo Bay Lodge Airport,Indigo Bay Lodge,Mozambique,IBL,\N,-21.707222,35.452222,50,2,U
Gombe Lawanti International Airport,Gombe,Nigeria,\N,\N,9.2575,12.430278,500,1,U
Akwa Ibom International Airport,Uyo,Nigeria,\N,\N,5.05,7.933333,500,1,U
Katsina Airport,Katsina,Nigeria,\N,\N,13.007778,7.660278,50,1,U
Ouro Sogui Airport,Matam,Senegal,MAX,GOSM,15.59360027,-13.32279968,85,0,U
Bird Island Airport,Bird Island,Seychelles,BDI,FSSB,-3.72472,55.205299,6,4,U
K50 Airport,Mogadishu,Somalia,\N,\N,1.999167,44.974167,500,3,U
El Daein,El Daein,Sudan,\N,\N,14,32.316667,1000,3,U
Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,HSSW,21.80269814,31.52157784,961,3,U
Enfidha - Zine El Abidine Ben Ali International Airport,Enfidha,Tunisia,NBE,DTNZ,36.075833,10.438611,500,1,U
Kidepo Airport,Kidepo,Uganda,\N,HUKD,3.7176,33.7487,4033,3,U
Kitgum Airport,Kitgum,Uganda,\N,HUKT,3.2817,32.8882,3130,3,U
Bugungu Airport,Pakuba,Uganda,PAF,HUPA,2.2,31.55,2472,3,U
Svea Airport,Sveagruva,Svalbard,\N,ENSA,77.8969444,16.725,32,1,U
Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,\N,ENAS,78.92749786,11.8743,50,1,U
Hatay Airport,Hatay,Turkey,HTY,LTDA,36.36277771,36.28222275,269,3,U
Kihnu Airfield,Kihnu,Estonia,\N,EEKU,58.14830017,24.00250053,10,2,U
Ruhnu Airfield,Ruhnu,Estonia,\N,EERU,57.78390121,23.26609993,10,2,U
Raivavae Airport,Raivavae,French Polynesia,RVV,NTAV,-23.8852005,-147.6620026,7,-10,N
Foshan,Foshan,China,FUO,\N,23.133333,113.28333,8,8,N
Huizhou,Huizhou,China,HUZ,\N,23.083332,114.36667,23,8,N
Lleida-Alguaire Airport,Lleida,Spain,ILD,LEDA,41.728185,0.535023,1170,1,E
Aeropuerto Capitan Fuentes Martinez,Porvenir,Chile,\N,\N,-53.2537,-70.319228,104,-4,U
Ouessant Airport,Ouessant,France,\N,LFEC,48.46319962,-5.063580036,142,1,U
Central Railway Station,Montreal,Canada,YMY,\N,45.499722,-73.566111,0,-5,A
Union Station,Toronto,Canada,YBZ,\N,43.645278,-79.380556,0,-5,A
Bildudalur Airport,Bildudalur,Iceland,BIU,BIBD,65.64129639,-23.5461998,18,0,N
Gjögur Airport,Gjogur,Iceland,GJR,BIGJ,65.99530029,-21.32690048,83,0,N
Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,BIKR,65.73169708,-19.57279968,8,0,N
Selfoss Airport,Selfoss,Iceland,\N,BISF,63.92919922,-21.03779984,45,0,N
Inishmaan Aerodrome,Inishmaan,Ireland,IIA,EIMN,53.0929985,-9.568059921,15,0,U
Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,UAAT,42.88958,73.602004,0,6,U
Ulgii Mongolei Airport,Olgii,Mongolia,ULG,ZMUL,48.99330139,89.92250061,5732,7,U
Lille,Lille,France,XDB,\N,50.563333,3.08805,1,1,U
Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,\N,UTDT,37.86640167,68.86470032,1473,5,U
Vologda Airport,Vologda,Russia,VGD,ULWW,59.28250122,39.94440079,387,3,N
Severo-Evensk Airport,Evensk,Russia,\N,UHMW,61.92166519,159.2299957,0,11,N
Olenyok Airport,Olenyok,Russia,\N,UERO,68.51499939,112.4800034,847,9,N
Saskylakh Airport,Saskylakh,Russia,\N,UERS,71.92790222,114.0800018,0,9,N
Lensk Airport,Lensk,Russia,\N,\N,60.719444,114.931944,700,9,N
Burevestnik Airport,Iturup Island,Russia,BVV,\N,44.92,147.621667,79,11,N
Okha Airport,Okha,Russia,OHH,\N,53.583333,142.933333,100,11,N
Leshukonskoye Airport,Arkhangelsk,Russia,LDG,ULAL,64.89600372,45.72299957,220,3,N
Nizhneangarsk Airport,Nizhneangarsk,Russia,\N,UIUN,55.80080032,109.5950012,1545,8,N
Taksimo Airport,Taksimo,Russia,\N,\N,56.361667,114.93,1500,8,N
Vanavara Airport,Vanavara,Russia,\N,UNIW,60.35969925,102.3239975,892,7,N
Aykhal Airport,Aykhal,Russia,\N,UERA,65.959198,111.5465012,0,9,N
Uktus Airport,Yekaterinburg,Russia,\N,USSK,56.7016983,60.79000092,643,5,N
Baykit Airport,Baykit,Russia,\N,UNIB,61.67670059,96.35500336,853,7,N
Biysk Airport,Biysk,Russia,\N,UNBI,52.47999954,85.33999634,620,7,N
Huesca/Pirineos Airport,Huesca,Spain,HSK,LEHC,42.0760994,-0.316666991,1768,1,U
Ciudad Real Central Airport,Ciudad Real,Spain,CQM,LERL,38.85638889,-3.97,0,1,U
Al Najaf International Airport,Najaf,Iraq,NJF,ORNI,31.989853,44.404317,103,3,U
Hilversum Railway Station,Hilversum,Netherlands,QYI,\N,52.226389,5.181667,3,1,E
Colonsay Airstrip,Colonsay,United Kingdom,CSA,EGEY,56.05749893,-6.243060112,44,0,U
Coll Airport,Coll,United Kingdom,COL,\N,56.633333,-6.557222,50,0,U
Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,34.9878006,-81.05719757,666,-5,A
Allegheny County Airport,Pittsburgh,United States,AGC,KAGC,40.35440063,-79.93019867,1252,-5,A
Cecil Airport,Jacksonville,United States,\N,KVQQ,30.21870041,-81.87670136,81,-5,A
Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY,33.77909851,-84.52140045,841,-5,A
Tresco Heliport,Tresco,United Kingdom,TSO,EGHT,49.9455986,-6.331389904,20,0,U
Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,OATN,32.60419846,65.86579895,4429,4.5,U
Zaranj Airport,Zaranj,Afghanistan,ZAJ,OAZJ,30.972222,61.865833,1572,4.5,U
Chakcharan Airport,Chaghcharan,Afghanistan,CCN,OACC,34.53300095,65.26699829,7383,4.5,U
Four Corners,Four Corners,United States,\N,\N,36.998976,-109.045172,1000,-7,U
Fuyang Xiguan Airport,Fuyang,China,FUG,ZSFY,32.882157,115.734364,104,8,U
Longyan Guanzhishan Airport,Longyan,China,LCX,ZSLD,25.67469978,116.7470016,1225,8,U
Baoshan Airport,Baoshan,China,BSD,ZPBS,25.053333,99.168333,500,8,U
Xingyi Airport,Xingyi,China,ACX,ZUYI,25.08638889,104.9594444,4150,8,U
Macau Ferry Pier,Macau,Macau,XZM,\N,22.197075,113.558911,0,8,U
Liping Airport,Liping,China,HZH,ZUNP,26.32217,109.1499,1620,8,U
Odell Williamson Municipal,Ocean Isle Beach,United States,60J,\N,33.9085056,-78.4366722,32,-5,U
Stepanakert Air Base,Stepanakert,Azerbaijan,\N,UB13,39.90140152,46.78699875,2001,4,E
Ohio State University Airport,Columbus,United States,OSU,KOSU,40.07979965,-83.07299805,905,-5,U
Addison Airport,Addison,United States,ADS,KADS,32.96860123,-96.83640289,644,-6,A
Destin Executive Airport,Destin,United States,DTS,KDTS,30.40010071,-86.47149658,23,-6,A
Fort Jefferson,Fort Jefferson - Dry Tortugas,United States,RBN,\N,24.61667,-82.86667,0,-5,A
Chernobayevka Airport,Kherson,Ukraine,KHE,UKOH,46.67580032,32.50640106,148,2,E
Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS,NZRC,-46.89970016,168.1009979,62,12,U
Assumption Island Airport,Assumption Island,Seychelles,\N,FSAS,-9.74222,46.506802,10,4,U
Zhijiang Airport,Zhijiang,China,HJJ,ZGCJ,27.44111111,109.7,882,8,U
Aldabra,Assumption Island,Seychelles,\N,\N,-9.74,46.51,100,4,U
Yarmouth Airport,Yarmouth,Canada,YQI,CYQI,43.82690048,-66.08809662,141,-4,A
Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO,35.33140183,-77.6088028,93,-5,A
First Flight Airport,Kill Devil Hills,United States,FFA,KFFA,36.01819992,-75.6713028,13,-5,A
Pebble Island Airstrip,Pebble Island Settlement,Falkland Islands,\N,\N,-51.31,-59.61,8,-3,S
Sea Lion Island Landing Strip,Sea Lion Island,Falkland Islands,\N,\N,-52.4282,-59.0777,0,-3,S
Lively Settlement Airstrip,Lively Island,Falkland Islands,\N,\N,-52.03,-58.47,0,-3,S
Lincang Airport,Lincang,China,LNJ,ZPLC,23.738333,100.025,1500,8,U
Wenshan Airport,Wenshan,China,WNH,\N,23.375833,104.243056,1000,8,U
Ponta Pelada Airport,Manaus,Brazil,\N,\N,-3.14604,-59.9863,267,-4,S
Sao Gabriel da Cachoeira Airport,Sao Gabriel da Cachoeira,Brazil,\N,\N,-0.148056,-66.9858,251,-4,S
Maturacá Airport,Maturaca,Brazil,\N,SWMK,0.628269017,-66.11509705,354,-4,S
Carajás Airport,Parauapebas,Brazil,CKS,SBCJ,-6.115277767,-50.00138855,2064,-3,S
Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,\N,SNCW,-2.372999907,-44.39640045,148,-3,S
Cachimbo,Itaituba,Brazil,\N,\N,-4.2446,-56.00384,0,-3,S
Latur Airport,Latur,India,LTU,\N,18.411944,76.465,1584,5.5,U
Tarempa Airport,Anambas Islands,Indonesia,MWK,WIOM,3.348119974,106.2580032,10,7,N
Mainz Finthen,Mainz,Germany,QFZ,\N,0,0,300,1,E
Würzburg-Schenkenturm Airport,Wuerzburg,Germany,\N,EDFW,49.81777954,9.897500038,991,1,E
Mainz,Mainz,Germany,QMZ,\N,50.00829,8.27356,360,1,E
Berlin Gatow,Berlin,Germany,GWW,\N,52.475,13.139,160,1,E
Rheine Bentlage,Rheine,Germany,ZPQ,\N,52.27656,7.43843,120,1,E
São Jacinto Airport,Aveiro,Portugal,\N,LPAV,40.656741,-8.741544,26,0,E
Tana Toraja Airport,Toraja,Indonesia,\N,\N,-3.416667,119.916664,0,8,N
Hopsten Air Base,Hopsten,Germany,\N,ETNP,52.33869934,7.541329861,423,1,E
Jose Aponte De La Torre Airport,Ceiba,Puerto Rico,\N,TJNR,18.2453,-65.6434,38,-4,S
Persian Gulf International Airport,Khalije Fars,Iran,PGU,OIBP,27.379601,52.737701,27,3.5,U
Yasouj Airport,Yasuj,Iran,YES,OISY,30.70050049,51.54510117,5939,3.5,U
Mosul International Airport,Mosul,Iraq,OSB,ORBM,36.30580139,43.1473999,719,3,U
Tajima Airport,Toyooka,Japan,TJH,RJBT,35.51279831,134.7870026,584,9,U
Amakusa Airport,Amakusa,Japan,AXJ,RJDA,32.482498,130.158997,340,9,U
Kikai Airport,Kikai,Japan,KKX,RJKI,28.32130051,129.9279938,21,9,U
Aguni Airport,Aguni,Japan,AGJ,RORA,26.59250069,127.2409973,38,9,U
Chongjin Airport,Chongjin,North Korea,\N,\N,41.801389,129.855,500,8.5,U
Haeju Airport,Haeju,North Korea,HAE,\N,38.00543,125.77863,131,8.5,U
Layang Layang Airport,Layang Layang Atoll,Malaysia,LAC,\N,7.372222,113.841667,5,8,N
Donoi Airport,Uliastai,Mongolia,\N,ZMDN,47.7093,96.5258,5800,8,U
Bulgan Airport,Bulgan,Mongolia,UGA,ZMBN,48.85499954,103.4759979,4311,8,U
Ulaangom Airport,Ulaangom,Mongolia,ULO,ZMUG,50.066588,91.938273,0,7,U
Borongan Airport,Borongan,Philippines,BPR,RPVW,11.67430019,125.4789963,7,8,N
Lubang Airport,Lubang,Philippines,LBX,RPLU,13.85540009,120.1050034,43,8,N
Bentota Airport,Bentota,Sri Lanka,BJT,\N,6.416667,79.983333,100,5.5,U
Dickwella Airport,Dickwella,Sri Lanka,DIW,\N,5.966667,80.683333,100,5.5,U
Kulob Airport,Kulyab,Tajikistan,TJU,UTDK,37.98809814,69.80500031,2293,5,U
Cimei Airport,Cimei,Taiwan,CMJ,RCCM,23.266667,119.666667,63,8,U
Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,UTAT,41.761101,59.826698,272,5,U
Barrow Island Airport,Barrow Island,Australia,BWB,YBWX,-20.86440086,115.4059982,26,8,U
Morawa Airport,Morawa,Australia,MWB,\N,-29.211,116.009,899,8,U
Exmouth Airport,Exmouth,Australia,EXM,\N,-21.933,114.128,50,8,U
Derby Airport,Derby,Australia,DRB,YDBY,-17.37000084,123.6610031,24,8,U
Walgett Airport,Walgett,Australia,WGE,YWLG,-30.03280067,148.1260071,439,10,U
Bathurst Island Airport,Bathurst Island,Australia,BRT,YBTI,-11.76920033,130.6199951,67,9.5,U
Dunk Island Airport,Dunk Island,Australia,DKI,YDKI,-17.94169998,146.1399994,6,10,U
Lizard Island Airport,Lizard Island,Australia,LZR,YLZI,-14.673273,145.454571,70,10,O
Hamilton Airport,Hamilton,Australia,HLT,YHML,-37.64889908,142.0650024,803,10,O
Halls Creek Airport,Halls Creek,Australia,HCQ,YHLC,-18.23390007,127.6699982,1346,8,U
Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,YFTZ,-18.18190002,125.5589981,368,8,U
Ravensthorpe Airport,Ravensthorpe,Australia,RVT,YNRV,-33.79719925,120.2080002,197,8,U
Wilkins Runway,Budd Coast,Antarctica,\N,YWKS,-66.690833,111.523611,2529,12,U
Provo Municipal Airport,Provo,United States,PVU,KPVU,40.21920013,-111.7229996,4497,-7,A
Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS,40.5163002,-106.8659973,6882,-7,A
Delta Municipal Airport,Delta,United States,DTA,KDTA,39.38059998,-112.5080032,4759,-7,A
Richfield Municipal Airport,Richfield,United States,RIF,KRIF,38.7364006,-112.098999,5301,-7,A
Carbon County Regional/Buck Davis Field,Price,United States,PUC,KPUC,39.61389923,-110.7509995,5957,-7,A
Los Alamos Airport,Los Alamos,United States,LAM,KLAM,35.87979889,-106.2689972,7171,-7,A
Borrego Valley Airport,Borrego Springs,United States,BXS,KBXS,33.2590278,-116.3209722,520,-8,A
Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII,34.571098,-114.358002,783,-7,N
Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW,35.02190018,-110.7229996,4941,-7,N
Douglas Municipal Airport,Douglas,United States,DGL,KDGL,31.34259987,-109.5059967,4173,-7,N
Marakei Airport,Marakei,Kiribati,MZK,NGMK,2.058609962,173.2709961,10,12,U
Abemama Atoll Airport,Abemama,Kiribati,AEA,NGTB,0.490833014,173.8289948,8,12,U
Buariki Airport,Buariki,Kiribati,AAK,NGUK,0.185277998,173.6369934,0,10,U
Kuria Airport,Kuria,Kiribati,KUC,NGKT,0.218611002,173.4420013,0,12,U
Arorae Island Airport,Arorae,Kiribati,AIS,NGTR,-2.616110086,176.8029938,0,12,U
Tamana Island Airport,Tamana,Kiribati,TMN,NGTM,-2.485830069,175.9700012,0,12,U
Beru Airport,Beru Island,Kiribati,BEZ,NGBR,-1.354719996,176.0070038,6,12,U
Nikunau Airport,Nikunau,Kiribati,NIG,NGNU,-1.314440012,176.4100037,6,12,U
Butaritari Atoll Airport,Butaritari,Kiribati,BBG,NGTU,3.08583,172.811005,5,12,U
Makin Island Airport,Makin,Kiribati,MTK,NGMN,3.374439955,172.9920044,0,12,U
Maiana Airport,Maiana,Kiribati,MNK,NGMA,1.003610015,173.0310059,8,12,U
Nonouti Airport,Nonouti,Kiribati,NON,NGTO,-0.63972199,174.4279938,10,12,U
Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,NGTS,-1.474439979,175.0639954,0,12,U
Bosset Airport,Bosset,Papua New Guinea,BOT,\N,-7.240833,141.092333,60,10,U
Ine Airport,Ine,Marshall Islands,IMI,\N,7.016667,171.483333,4,12,U
Tinak Airport,Tinak,Marshall Islands,TIC,\N,7.133333,171.916667,4,12,U
Ebon Airport,Ebon,Marshall Islands,\N,\N,4.598889,168.753056,5,12,U
